enrollmentid,personid,calendarid,grade,startdate,enddate,schoolid,calendar_startdate,calendar_enddate,endyear,zip,schoolname,startyear,label,active,final_enddate
142350,151947,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142354,151948,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142355,151949,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142356,151950,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142440,152150,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142453,152190,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142462,152200,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142474,152207,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142485,152213,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142496,152225,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142507,152226,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142518,152229,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142534,152260,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142536,152275,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142537,152280,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142538,152287,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142541,152293,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142542,152299,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142545,152303,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142550,152323,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142551,152344,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
142552,152347,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144710,154268,429,01,2020-10-19,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
143243,154268,429,KG,2020-09-01,2020-10-16,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2020-10-16
144140,154577,429,01,2020-09-02,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144141,156842,429,01,2020-09-02,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144144,156858,429,01,2020-09-02,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144147,156865,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144151,156867,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144154,156872,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144155,156878,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144156,156885,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144158,156891,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144160,156906,429,KG,2020-09-01,2021-06-25,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144298,157298,429,KG,2020-09-01,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144300,157301,429,02,2020-09-02,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144301,157302,429,01,2020-09-02,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144302,157303,429,04,2020-09-02,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144304,157306,429,01,2020-09-02,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144448,157633,429,04,2020-09-02,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144542,157811,429,03,2020-09-14,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144588,157932,429,01,2020-09-17,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144651,158057,429,03,2020-09-29,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144652,158104,429,KG,2020-09-29,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144653,158108,429,03,2020-09-29,2021-06-25,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144667,158177,429,KG,2020-10-05,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144684,158221,429,04,2020-10-07,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144733,158408,429,04,2020-11-16,2021-01-05,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-01-05
144737,158427,429,04,2020-11-18,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144750,158464,429,04,2020-12-07,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144767,158535,429,02,2021-01-12,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
144769,158547,429,KG,2021-01-19,,49,2020-09-01,2021-06-25,2021,11233,ax,2020,20-21,1,2021-06-25
139645,27845,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139592,27963,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139703,28088,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139583,28090,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139622,28140,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139594,28252,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139688,29357,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139732,30765,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139720,34895,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139715,34979,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134296,35044,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139708,35204,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139668,35327,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139478,35449,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139682,35504,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139596,35685,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139701,35694,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139561,35701,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139585,36156,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134254,36157,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139665,37003,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139660,38450,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139524,39575,430,06,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139541,40047,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139560,40859,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139657,40877,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139711,40966,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134294,40967,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139595,40982,430,07,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139687,40984,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139693,41149,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134236,41157,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139724,41235,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139610,47610,430,07,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139721,48968,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139494,49234,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139648,49384,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139686,49607,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139709,49609,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139691,49610,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139651,49928,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139664,50304,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139606,50449,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139605,50502,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139689,50540,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139513,50543,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134269,50544,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134291,50570,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139618,50594,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139674,50599,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139706,50609,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139685,50618,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139623,50632,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139589,50633,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139671,50645,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139670,50646,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139734,50676,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134311,50679,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139723,50768,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139646,50807,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139575,50925,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139626,50949,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139661,50955,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139493,50960,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134283,50961,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139607,50979,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139624,50999,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134234,51010,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139719,51070,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139564,51087,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139681,51095,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139559,51253,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139532,51338,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134289,51339,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139655,52698,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139586,53504,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139620,54231,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139677,54471,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139699,56430,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139678,56468,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139609,57994,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139581,58044,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139714,58129,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139649,58303,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134280,58305,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139573,58309,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139608,61065,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139615,61085,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139591,61445,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139506,61457,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139590,61467,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139557,61494,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139489,61779,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139604,61999,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139644,62089,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139588,62092,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139627,62164,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139579,62185,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134252,62188,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139481,62344,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139482,62347,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139566,62360,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139650,62362,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139483,62446,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139633,62495,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139630,62569,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139625,62631,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139593,62644,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139570,62669,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139692,62728,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139533,62749,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139632,63091,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139546,63092,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139639,63177,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139611,63206,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134282,63212,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139635,63219,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134305,63221,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
142598,63337,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
143051,64595,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139717,66368,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139512,67634,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139643,68156,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139616,68164,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139652,68173,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139653,68174,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139642,69357,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139496,69362,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139656,69569,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139487,69570,430,06,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139640,69577,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139710,69717,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139534,69720,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139628,69757,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139471,70516,430,06,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139528,70545,430,06,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134238,71676,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139469,73149,430,06,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139503,73179,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139531,73648,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139529,73767,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139547,74018,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139511,74021,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
142987,74118,430,06,2020-09-02,2020-09-11,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2020-09-11
134261,74123,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134260,74124,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139507,74133,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139473,74228,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139457,74318,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139505,74363,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139490,74397,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139485,74711,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134297,74816,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134256,74836,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
144247,75259,430,06,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139535,77229,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139492,77238,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139555,78641,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134312,78646,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139501,78745,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134239,78752,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139456,78757,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134275,78758,430,05,2020-09-01,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139554,78761,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139479,78974,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139468,79091,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139705,79614,430,08,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139474,79655,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
130569,79657,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139634,80004,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139484,80116,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139556,80145,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134298,80170,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139694,80749,430,08,2020-09-02,2021-06-25,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139571,80755,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139521,80761,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139638,80764,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
134307,80920,430,05,2020-09-01,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139526,81151,430,06,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
139614,81584,430,07,2020-09-02,,58,2020-09-01,2021-06-25,2021,11233,ay,2020,20-21,1,2021-06-25
